"UID","ECONOMIC_ACTIVITY","JOB_DEP","Work_desc","Terms_of_emp","Job_category","JOB_CONDITION","Employer_category","WORKING_HOURS","employee_count","EMOLUMENT"
44719,"CC","53","476a","CDI","O","P","ct_9",1135,"tr_6",16661
44721,"QB","53","434g","CDI","O","P","ct_8",1455,"tr_2",15434
44722,"HZ","61","643a","CDI","O","C","ct_9",2200,"tr_3",20907
44729,"QB","53","563a","CDI","O","D","ct_7",1502,"tr_0",2916
44730,"CG","35","674a","CDI","O","C","ct_9",1257,"tr_5",17088
44733,"PZ","53","341a","CDI","O","C","ct_8",1820,"tr_5",22769
44734,"CG","53","628d","CDI","O","C","ct_9",1820,"tr_5",20908
44736,"CG","53","487a","CDI","O","C","ct_9",1820,"tr_3",18520
44743,"PZ","53","422c","CDI","O","P","ct_1",1637,"tr_4",18338
44746,"CH","53","674d","CDI","O","C","ct_9",1816,"tr_5",16543
44747,"GZ","53","551a","CDI","O","C","ct_9",1904,"tr_3",15710
44748,"FZ","49","462e","CDI","O","C","ct_9",1704,"tr_4",29224
44750,"QB","75","563a","AUT","O","P","ct_2",1663,"tr_6",21418
44754,"QB","53","563a","CDI","O","D","ct_7",3000,"tr_1",9659
44756,"GZ","53","634c","CDI","O","C","ct_9",1799,"tr_1",21168
44757,"CH","53","653a","CDI","O","C","ct_9",1856,"tr_5",20507
44761,"GZ","54","374d","CDI","O","C","ct_9",1820,"tr_1",53550
44762,"HZ","54","333c","CDI","O","C","ct_9",1868,"tr_3",28316
44765,"CA","54","674c","CDI","O","P","ct_9",1365,"tr_1",11557
44771,"QA","54","431f","CDI","O","C","ct_9",1053,"tr_6",11714
44772,"CA","54","636c","CDI","O","C","ct_9",1820,"tr_2",17583
44773,"QB","54","526a","CDI","O","C","ct_8",1096,"tr_4",13052
44774,"OZ","54","434a","CDI","O","C","ct_2",455,"tr_6",9628
44777,"GZ","54","374c","CDI","O","C","ct_9",1820,"tr_1",31741
44778,"GZ","54","463e","CDI","O","C","ct_9",2500,"tr_3",36670
44783,"PZ","57","372d","CDI","O","C","ct_8",1637,"tr_3",26052
44785,"QA","54","525d","AUT","O","C","ct_3",1820,"tr_6",19965
44786,"HZ","88","641a","CDI","O","C","ct_9",2139,"tr_6",21002
44788,"HZ","54","676a","CDI","O","C","ct_9",606,"tr_1",19945
44790,"MA","92","543h","AUT","X","C","ct_9",535,"tr_6",3766
44792,"HZ","57","641a","CDI","O","P","ct_9",878,"tr_3",6495
44795,"HZ","54","641b","CDI","O","C","ct_9",1933,"tr_5",23826
44796,"FZ","57","472b","CDI","O","C","ct_9",1722,"tr_4",26634
44800,"CM","54","474c","CDI","O","C","ct_9",2041,"tr_3",24977
44808,"JC","54","388a","CDI","O","C","ct_9",1846,"tr_5",45492
44811,"QA","54","526e","CDI","O","C","ct_9",1885,"tr_1",14470
44813,"PZ","54","423a","CDI","O","C","ct_9",1625,"tr_1",14680
44820,"KZ","54","433b","CDI","O","C","ct_9",1820,"tr_1",30477
44821,"FZ","54","632j","CDI","O","C","ct_9",1257,"tr_1",17817
44825,"CA","54","636c","CDI","O","C","ct_9",2013,"tr_2",17379
44826,"KZ","54","543h","AUT","X","C","ct_9",1228,"tr_1",978
44835,"NZ","88","674c","CDI","O","C","ct_8",330,"tr_2",3925
44836,"QB","54","526d","CDI","O","C","ct_8",1820,"tr_4",17724
44840,"CM","54","676a","CDI","O","C","ct_9",1820,"tr_6",18817
44841,"IZ","54","633d","CDI","O","C","ct_6",1820,"tr_3",19161
44845,"MA","54","543c","APP","A","C","ct_9",1819,"tr_3",12999
44847,"CJ","54","672a","CDI","O","C","ct_9",1847,"tr_5",21614
44848,"HZ","54","641a","CDI","O","C","ct_9",1098,"tr_3",8652
44849,"QA","54","684a","CDI","O","P","ct_9",949,"tr_1",10236
44851,"OZ","57","531a","AUT","O","C","ct_1",1820,"tr_6",23626
44854,"HZ","55","676c","CDI","O","C","ct_9",1847,"tr_5",18648
44856,"NZ","54","676c","TTP","O","P","ct_9",948,"tr_5",16075
44859,"OZ","54","524c","AUT","X","C","ct_2",1763,"tr_6",11124
44863,"MA","92","463c","CDI","O","C","ct_9",1820,"tr_4",34235
44868,"PZ","54","422b","CDI","O","C","ct_8",1820,"tr_3",28005
44871,"GZ","54","462b","CDI","O","C","ct_9",1820,"tr_2",15967
44875,"HZ","68","641a","CDI","O","C","ct_9",2500,"tr_3",26974
44876,"QB","54","526a","CDI","O","F","ct_8",642,"tr_4",5110
44883,"GZ","54","562b","APP","A","C","ct_9",1771,"tr_1",11188
44884,"QB","54","525d","CDI","O","C","ct_6",1906,"tr_3",19726
44885,"CA","54","463e","CDI","O","C","ct_9",2578,"tr_3",36607
44888,"QA","54","525d","CDI","O","C","ct_8",1812,"tr_6",9624
44889,"QB","54","434d","CDI","O","C","ct_8",1805,"tr_2",26458
44893,"QB","54","526d","CDI","O","P","ct_8",1130,"tr_5",7812
44896,"MA","54","462e","CDI","O","C","ct_9",1820,"tr_4",15393
44897,"GZ","54","641a","CDI","O","C","ct_9",1085,"tr_5",13354
44899,"TZ","57","563c","CDI","O","C","ct_7",1616,"tr_1",12667
44901,"NZ","57","676a","TTP","O","C","ct_9",1544,"tr_3",17978
44911,"QB","54","563b","CDI","O","P","ct_9",1047,"tr_3",11714
44917,"MC","54","387d","CDI","O","C","ct_9",1819,"tr_1",31983
44918,"QA","54","525d","CDI","O","P","ct_8",1352,"tr_6",17851
44920,"OZ","29","532c","AUT","O","C","ct_1",1824,"tr_6",21724
44921,"OZ","02","334a","AUT","O","C","ct_1",1824,"tr_6",65209
44922,"OZ","54","388a","CDI","O","P","ct_8",1719,"tr_6",30311
44924,"RZ","54","424a","CDI","O","P","ct_8",1661,"tr_2",17401
44925,"NZ","57","534a","CDI","O","C","ct_9",1809,"tr_4",13585
44927,"PZ","54","564b","AUT","X","P","ct_1",857,"tr_6",7427
44929,"HZ","54","451a","CDI","O","C","ct_9",1785,"tr_6",17261
44931,"TZ","54","563a","CDI","O","C","ct_7",878,"tr_1",6912
44934,"CG","54","387a","CDI","O","C","ct_9",1827,"tr_4",42582
44936,"CA","54","554a","CDI","O","P","ct_6",1489,"tr_2",12741
44940,"HZ","54","643a","CDI","O","C","ct_9",1673,"tr_5",15393
44941,"FZ","54","564b","CDI","O","C","ct_6",1623,"tr_2",16415
44943,"HZ","54","653a","CDI","O","C","ct_9",1620,"tr_3",24331
44945,"MA","93","374d","CDI","O","C","ct_9",2200,"tr_5",55162
44949,"EZ","54","628e","CDI","O","C","ct_9",280,"tr_5",2765
44951,"HZ","54","653a","CDI","O","C","ct_9",1823,"tr_3",18950
44952,"FZ","54","481b","CDI","O","C","ct_9",1820,"tr_1",19706
44953,"QB","54","684a","AUT","X","P","ct_8",1505,"tr_4",10333
44954,"OZ","17","532a","AUT","O","C","ct_1",1824,"tr_6",28555
44955,"CB","93","465a","CDI","O","P","ct_9",1287,"tr_3",33920
44957,"OZ","54","524c","AUT","X","C","ct_2",355,"tr_6",5378
44958,"QB","54","525d","CDI","O","P","ct_8",1428,"tr_3",14643
44963,"GZ","54","636a","CDI","O","C","ct_9",1815,"tr_6",16878
44967,"LZ","88","543h","CDI","O","C","ct_5",1853,"tr_5",22857
44974,"GZ","54","542a","CDI","O","C","ct_9",1820,"tr_1",24099
44979,"EZ","54","628e","CDI","O","C","ct_9",1906,"tr_5",19383
44980,"TZ","54","563c","CDI","O","C","ct_7",589,"tr_1",3946
44982,"QB","54","344b","CDI","O","P","ct_8",1201,"tr_6",48374
44983,"QA","54","526a","CDI","O","C","ct_8",2374,"tr_6",25911
44984,"HZ","54","487a","CDI","O","C","ct_9",1868,"tr_3",18603
44985,"CM","54","483a","CDI","O","F","ct_9",467,"tr_5",5113
44986,"HZ","54","641a","CDI","O","C","ct_9",1972,"tr_3",16055
44988,"GZ","57","387b","CDI","O","C","ct_6",1758,"tr_1",22547
44992,"OZ","54","451a","AUT","O","C","ct_1",1820,"tr_5",24609
44997,"SZ","54","542a","CDI","O","P","ct_8",1820,"tr_1",21451
44999,"FZ","54","624g","CDI","O","C","ct_9",2066,"tr_3",25382
45003,"QB","54","434e","CDI","O","C","ct_8",1979,"tr_3",20692
45004,"IZ","54","541d","CDI","O","P","ct_6",1331,"tr_3",11025
45005,"GZ","54","652a","CDI","O","C","ct_9",1844,"tr_3",17342
45007,"TZ","54","563c","CDI","O","C","ct_7",222,"tr_1",2043
45009,"KZ","57","376c","CDI","O","C","ct_9",1820,"tr_2",34789
45010,"MA","88","461d","CDI","O","C","ct_9",1820,"tr_3",21540
45011,"QA","54","431f","CDD","O","K","ct_9",942,"tr_6",13588
45013,"FZ","54","632j","CDI","O","P","ct_9",558,"tr_3",7195
45015,"QB","54","423b","CDI","O","C","ct_8",1820,"tr_2",23232
45019,"FZ","54","681a","CDI","O","C","ct_9",1747,"tr_3",17604
45021,"GZ","54","387e","CDI","O","C","ct_9",2002,"tr_3",36500
45022,"CM","57","483a","CDI","O","C","ct_9",1820,"tr_4",18605
45024,"CA","57","554a","CDI","O","C","ct_9",1820,"tr_1",18707
45027,"NZ","54","374d","CDI","O","C","ct_9",1771,"tr_1",22969
45029,"QB","54","525d","CDD","O","P","ct_3",1456,"tr_4",14024
45031,"QA","54","526b","CDI","O","C","ct_8",1883,"tr_1",18453
45035,"IZ","54","561d","CDI","O","C","ct_6",1030,"tr_1",10521
45036,"QA","54","523d","AUT","O","C","ct_3",1820,"tr_4",17823
45039,"KZ","54","542a","CDI","O","P","ct_9",1276,"tr_1",10701
45040,"QB","54","563a","CDI","O","D","ct_7",3000,"tr_1",15667
45043,"IZ","54","636d","CDI","O","C","ct_9",1892,"tr_2",17821
45051,"CH","54","543c","CDI","O","C","ct_9",1820,"tr_5",20451
45055,"PZ","54","523b","AUT","O","C","ct_1",1820,"tr_4",17660
45059,"HZ","54","451a","CDI","O","P","ct_9",1359,"tr_1",14735
45060,"FZ","54","481b","CDI","O","C","ct_9",1832,"tr_3",31145
45061,"GZ","88","344d","CDI","O","C","ct_9",1919,"tr_5",26522
45062,"CK","54","474c","CDI","O","C","ct_9",1900,"tr_5",22904
45069,"PZ","54","341a","CDI","O","C","ct_8",1820,"tr_5",20076
45071,"QA","54","526b","CDI","O","P","ct_6",1508,"tr_1",11313
45075,"GZ","54","551a","CDI","O","C","ct_9",1820,"tr_1",17806
45077,"PZ","54","341a","CDI","O","P","ct_8",267,"tr_4",4829
45079,"QB","54","434a","CDI","O","C","ct_8",1820,"tr_3",28880
45080,"CE","57","484a","CDI","O","C","ct_9",1820,"tr_2",25160
45082,"IZ","54","561b","CDI","O","C","ct_8",2037,"tr_1",25019
45083,"GZ","57","551a","CDI","O","P","ct_9",985,"tr_1",7837
45084,"NZ","54","676e","TTP","O","C","ct_9",249,"tr_6",2808
45089,"QA","54","525d","CDI","O","P","ct_8",1352,"tr_6",17556
45092,"MB","54","461c","AUT","X","C","ct_8",1334,"tr_6",13935
45095,"FZ","54","671c","CDI","O","C","ct_9",2200,"tr_2",23449
45098,"FZ","57","382a","CDI","O","C","ct_9",1820,"tr_4",30084
45100,"QB","54","525d","CDI","O","P","ct_9",355,"tr_4",3005
45102,"QB","54","526a","CDI","O","C","ct_8",1785,"tr_4",18377
45103,"GZ","54","433d","CDI","O","C","ct_6",1828,"tr_1",20439
45108,"QB","54","685a","CDI","O","P","ct_3",675,"tr_6",6504
45111,"MA","18","624d","CDI","O","C","ct_6",723,"tr_2",8356
45112,"QB","54","632k","CDI","O","C","ct_8",1804,"tr_4",11690
45115,"KZ","54","467a","CDI","O","C","ct_9",1721,"tr_1",22148
45117,"CL","57","641a","CDI","O","C","ct_9",2031,"tr_2",22000
45118,"CC","54","373d","CDI","O","C","ct_9",738,"tr_6",47155
45120,"CK","54","384b","CDI","O","C","ct_9",1820,"tr_2",28317
45121,"HZ","54","333c","CDI","O","C","ct_9",1820,"tr_6",25769
45122,"KZ","54","467a","CDI","O","C","ct_9",1334,"tr_4",32637
45123,"MC","92","462d","CDI","O","C","ct_9",1820,"tr_6",16387
45125,"GZ","54","556a","CDI","O","C","ct_9",1963,"tr_3",21834
45127,"GZ","54","553c","CDI","O","P","ct_9",406,"tr_0",4623
45132,"GZ","54","551a","AUT","X","C","ct_9",332,"tr_6",2515
45135,"FZ","57","681b","CDI","O","C","ct_9",1649,"tr_4",17783
45136,"MA","54","543c","CDI","O","C","ct_9",1835,"tr_2",19227
45140,"GZ","54","433d","CDI","O","C","ct_9",1877,"tr_2",24892
45142,"CL","57","676e","AUT","X","C","ct_9",1736,"tr_6",12424
45144,"HZ","54","487a","CDI","O","C","ct_9",2042,"tr_2",21410
45145,"QA","54","526e","CDI","O","P","ct_9",1028,"tr_1",11392
45161,"HZ","54","451a","CDI","O","C","ct_9",1818,"tr_6",27291
45163,"PZ","54","341a","CDI","O","P","ct_8",1219,"tr_4",18109
45166,"OZ","54","472d","AUT","O","C","ct_2",1820,"tr_4",28197
45175,"CH","88","387d","CDI","O","C","ct_9",2200,"tr_6",54235
45178,"GZ","54","554c","CDI","O","C","ct_9",1820,"tr_1",15837
45183,"FZ","54","621c","CDI","O","C","ct_9",1980,"tr_5",27951
45184,"GZ","54","552a","CDD","O","C","ct_9",759,"tr_1",7441
45185,"QA","54","333f","CDI","O","P","ct_8",429,"tr_6",14659
45186,"GZ","54","433d","CDI","O","C","ct_9",1820,"tr_1",23126
45192,"FZ","54","632e","CDI","O","C","ct_9",1541,"tr_1",18038
45193,"GZ","54","652a","CDI","O","C","ct_9",1817,"tr_4",20217
45196,"NZ","57","534a","CDI","O","C","ct_9",1761,"tr_3",12909
45197,"QA","57","431f","AUT","O","C","ct_3",1856,"tr_6",23364
45199,"QA","54","431f","CDI","O","P","ct_8",1034,"tr_6",13605
45202,"OZ","54","524c","AUT","O","C","ct_2",1820,"tr_6",18037
45203,"MA","57","382a","CDI","O","C","ct_9",1820,"tr_1",36452
45205,"QB","54","563b","CDD","O","P","ct_8",562,"tr_3",10049
45206,"HZ","54","634a","CDI","O","C","ct_9",1366,"tr_5",11107
45208,"FZ","54","633a","CDI","O","C","ct_6",1615,"tr_1",18771
45211,"OZ","54","531c","AUT","O","C","ct_1",1820,"tr_3",19533
45212,"CH","54","628a","CDI","O","C","ct_9",1897,"tr_6",26997
45213,"QB","54","563a","CDI","O","D","ct_7",3000,"tr_1",9117
45214,"GZ","54","433d","CDI","O","P","ct_6",1420,"tr_1",17313
45216,"GZ","54","374c","CDI","O","C","ct_5",1820,"tr_3",30251
45217,"OZ","54","461f","CDI","O","C","ct_8",1820,"tr_5",28560
45220,"FZ","54","632j","CDI","O","P","ct_9",1057,"tr_3",11824
45221,"GZ","54","552a","CDI","O","P","ct_9",1612,"tr_4",14733
45225,"TZ","54","563c","CDI","O","C","ct_7",156,"tr_1",7066
45228,"IZ","54","561d","CDI","O","P","ct_9",351,"tr_3",3766
45229,"MA","92","423b","CDI","O","C","ct_9",1820,"tr_6",20469
45231,"OZ","57","451e","CDI","O","C","ct_1",1814,"tr_5",25427
45234,"FZ","54","681b","APP","A","C","ct_9",2006,"tr_3",6896
45235,"GZ","57","544a","CDI","O","C","ct_9",1247,"tr_2",17555
45236,"QB","54","525d","CDI","O","C","ct_8",1051,"tr_5",7425
45239,"OZ","54","373b","CDI","O","C","ct_1",1818,"tr_5",32279
45243,"QA","54","344a","CDI","O","C","ct_8",1858,"tr_5",32876
45244,"GZ","54","552a","CDI","O","P","ct_9",786,"tr_2",10451
45249,"QB","54","526a","CDI","O","C","ct_8",1820,"tr_4",16996
45251,"QA","54","632k","CDI","O","C","ct_9",1834,"tr_5",23575
45252,"QA","54","525d","CDI","O","C","ct_9",1823,"tr_4",14400
45253,"SZ","54","542a","CDI","O","C","ct_9",1796,"tr_1",21323
45254,"QA","54","461f","CDI","O","C","ct_8",1820,"tr_6",20360
45259,"HZ","54","676c","CDI","O","C","ct_9",1883,"tr_4",17857
45260,"HZ","54","451a","CDI","O","P","ct_9",910,"tr_6",10875
45262,"QA","54","525d","CDI","O","C","ct_8",1820,"tr_4",12931
45264,"GZ","54","542a","CDI","O","C","ct_9",1820,"tr_2",29020
45267,"SZ","54","685a","AUT","X","P","ct_8",1039,"tr_3",5364
45270,"GZ","54","554b","CDD","O","P","ct_6",424,"tr_1",3258
45272,"GZ","54","542a","CDI","O","C","ct_9",1799,"tr_3",20204
45273,"QB","54","563c","CDI","O","P","ct_6",1312,"tr_4",7765
45281,"QA","54","526a","CDI","O","C","ct_8",1820,"tr_4",9838
45282,"NZ","54","684a","CDI","O","C","ct_8",1453,"tr_5",10332
45283,"JA","54","388b","CDI","O","P","ct_9",1406,"tr_0",34654
45288,"FZ","54","463b","CDI","O","C","ct_6",2200,"tr_1",36189
45291,"QB","57","526a","CDI","O","C","ct_8",1719,"tr_5",16978
45295,"IZ","54","561e","CDD","O","P","ct_9",595,"tr_1",7641
45300,"QA","54","526a","CDI","O","C","ct_9",1555,"tr_6",18907
45301,"QA","54","526a","CDI","O","C","ct_8",1820,"tr_5",21237
45304,"OZ","57","525b","AUT","O","C","ct_2",2046,"tr_6",27277
45305,"NZ","54","477a","TTP","O","C","ct_9",868,"tr_6",18026
45306,"FZ","57","621c","CDI","O","C","ct_9",1682,"tr_4",23917
45312,"NZ","54","671c","TTP","O","C","ct_9",267,"tr_6",11955
45317,"QA","54","344b","CDI","O","P","ct_8",728,"tr_3",24185
45320,"OZ","54","373d","CDI","O","C","ct_4",1820,"tr_4",33283
45322,"FZ","54","382c","CDI","O","P","ct_9",1489,"tr_4",27441
45323,"IZ","54","631a","APP","A","K","ct_6",243,"tr_0",407
45331,"CH","54","385c","CDI","O","C","ct_9",1771,"tr_1",45403
45333,"QB","54","525d","CDI","O","C","ct_8",1820,"tr_3",18353
45338,"MB","54","478c","CDI","O","P","ct_9",1095,"tr_5",17990
45340,"SZ","54","424a","CDI","O","C","ct_8",1995,"tr_2",28044
45341,"MA","54","526b","CDI","O","C","ct_9",1820,"tr_2",16592
45342,"CA","54","542a","CDI","O","P","ct_9",879,"tr_1",7603
45345,"HZ","54","487b","CDI","O","C","ct_9",1767,"tr_1",18697
45348,"GZ","54","554e","CDI","O","C","ct_9",2394,"tr_3",22619
45349,"GZ","54","552a","CDI","O","P","ct_9",1572,"tr_2",14639
45354,"PZ","54","421b","AUT","O","C","ct_2",1602,"tr_1",26549
45355,"QA","51","433a","CDI","O","P","ct_8",1437,"tr_6",23081
45357,"CK","54","478c","CDI","O","C","ct_9",2028,"tr_2",21689
45360,"KZ","54","545b","CDI","O","C","ct_9",1727,"tr_2",30050
45364,"HZ","57","641a","CDI","O","F","ct_9",291,"tr_3",5316
45368,"CJ","54","474a","CDI","O","C","ct_9",1793,"tr_5",24035
45369,"QA","54","523d","AUT","O","C","ct_3",1679,"tr_6",16782
45372,"QB","54","526c","CDI","O","C","ct_8",1644,"tr_2",11669
45373,"CE","75","462d","CDI","O","C","ct_9",1566,"tr_5",18910
45374,"FZ","57","472c","CDI","O","C","ct_9",1869,"tr_5",24713
45380,"NZ","54","562b","APP","A","C","ct_9",303,"tr_1",850
45386,"RZ","54","684a","AUT","X","P","ct_8",231,"tr_4",1618
45387,"QB","54","563b","CDI","O","P","ct_8",837,"tr_6",7419
45388,"CH","57","475b","CDI","O","C","ct_9",1814,"tr_6",25226
45391,"HZ","57","521a","CDI","O","C","ct_9",1899,"tr_5",17771
45396,"NZ","54","534b","CDI","O","C","ct_9",1710,"tr_3",18426
45397,"KZ","57","467c","CDI","O","C","ct_9",1839,"tr_1",21464
45398,"PZ","54","333e","AUT","O","C","ct_1",1820,"tr_6",20380
45400,"QB","54","525d","CDD","O","C","ct_8",1790,"tr_5",17102
45401,"QA","54","525d","CDI","O","C","ct_9",1823,"tr_4",14713
45402,"PZ","54","423a","CDI","O","C","ct_9",1625,"tr_1",14550
45406,"CG","54","637a","CDI","O","C","ct_9",1862,"tr_6",17319
45412,"KZ","54","467a","CDI","O","C","ct_8",1750,"tr_4",23274
45414,"GZ","54","551a","CDI","O","C","ct_9",890,"tr_2",7677
45415,"JA","57","388a","CDI","O","C","ct_9",1820,"tr_2",56230
45416,"CM","57","628a","CDI","O","C","ct_9",1289,"tr_5",9227
45418,"GZ","68","543f","CDI","O","C","ct_9",1687,"tr_2",24611
45424,"QB","54","525d","CDI","O","C","ct_8",875,"tr_4",13021
45428,"NZ","54","534a","CDI","O","P","ct_6",274,"tr_5",8689
45433,"OZ","54","531a","AUT","O","C","ct_1",1820,"tr_6",21752
45434,"CL","54","673c","CDI","O","C","ct_9",2028,"tr_1",18633
45435,"GZ","54","554a","CDI","O","P","ct_9",1137,"tr_4",8395
45437,"IZ","54","543f","CDI","O","C","ct_9",2012,"tr_4",18656
45438,"FZ","54","472a","CDI","O","C","ct_9",1788,"tr_1",24367
45440,"MB","54","381b","CDI","O","P","ct_8",1546,"tr_1",36846
45443,"EZ","55","461b","CDI","O","C","ct_9",2200,"tr_3",34308
45449,"GZ","54","653a","CDI","O","C","ct_6",367,"tr_2",10452
45457,"IZ","54","561d","CDI","O","P","ct_9",52,"tr_3",212
45460,"FZ","54","632a","CDI","O","C","ct_9",1811,"tr_2",26737
45461,"QA","54","526e","CDI","O","C","ct_9",2200,"tr_1",22965
45465,"GZ","54","344d","CDI","O","C","ct_9",1711,"tr_3",40698
45474,"SZ","54","562b","CDD","O","Y","ct_8",184,"tr_1",5941
45476,"MC","54","463d","CDI","O","P","ct_9",1424,"tr_5",26704
45477,"CG","54","674a","CDI","O","C","ct_9",952,"tr_5",13755
45480,"HZ","54","655a","CDI","O","P","ct_9",894,"tr_5",9121
45482,"QA","54","525d","CDI","O","P","ct_3",1701,"tr_6",15187
45483,"FZ","54","681b","CDI","O","C","ct_6",1820,"tr_1",16194
45488,"PZ","54","341a","CDI","O","P","ct_8",1837,"tr_3",25159
45492,"QB","54","563a","CDI","O","D","ct_7",3000,"tr_1",13872
45495,"GZ","54","643a","CDI","O","C","ct_9",1664,"tr_1",12803
45497,"GZ","54","461b","CDI","O","C","ct_9",1954,"tr_6",25503
45498,"FZ","54","461f","CDI","O","C","ct_9",1789,"tr_2",25421
45502,"QA","54","526a","CDI","O","C","ct_9",1820,"tr_6",13694
45503,"CH","54","634b","CDI","O","C","ct_9",799,"tr_1",12342
45504,"QB","54","434d","CDI","O","C","ct_8",1365,"tr_3",17674
45511,"DZ","54","461e","CDI","O","P","ct_9",1727,"tr_5",23081
45512,"QB","54","461f","CDI","O","C","ct_8",2074,"tr_4",25181
45517,"FZ","54","632a","CDI","O","P","ct_9",823,"tr_1",8302
45519,"PZ","54","628f","AUT","O","C","ct_1",1820,"tr_6",18887
45520,"CK","57","474b","CDI","O","C","ct_6",1820,"tr_6",27757
45528,"MC","51","311e","CDI","O","C","ct_9",993,"tr_1",12017
45532,"CH","54","674d","CDI","O","C","ct_9",1820,"tr_6",30619
45536,"CA","54","543e","CDI","O","C","ct_9",1820,"tr_5",25289
45537,"OZ","54","461e","CDI","O","P","ct_8",1013,"tr_6",13294
45539,"QB","54","434d","CDI","O","P","ct_8",1095,"tr_5",20095
45543,"FZ","54","633a","CDI","O","C","ct_6",2013,"tr_1",16832
45546,"GZ","57","462b","CDI","O","C","ct_9",1820,"tr_3",18147
45547,"QB","54","563a","CDI","O","D","ct_7",2745,"tr_0",9282
45549,"SZ","54","563b","CDI","O","C","ct_6",2200,"tr_3",13303
45550,"QA","54","523d","CDD","O","C","ct_3",1819,"tr_6",19269
45551,"NZ","54","676e","TTP","O","C","ct_9",1773,"tr_2",20242
45552,"FZ","54","632j","CDI","O","C","ct_9",1393,"tr_1",15928
45555,"MA","54","543e","CDI","O","C","ct_6",2096,"tr_1",20442
45557,"QB","54","434d","CDI","O","C","ct_8",1820,"tr_3",19199
45558,"PZ","38","423a","CDI","O","C","ct_9",1180,"tr_3",9832
45565,"PZ","54","423a","CDI","O","C","ct_9",1917,"tr_1",17654
45566,"GZ","57","551a","CDI","O","C","ct_9",2028,"tr_1",18661
45567,"QB","54","526a","CDI","O","C","ct_8",1820,"tr_4",14013
45568,"OZ","54","526c","CDD","O","C","ct_2",561,"tr_5",13445
45572,"NZ","54","632a","TTP","O","P","ct_9",1022,"tr_5",17125
45577,"JA","54","544a","CDI","O","P","ct_6",470,"tr_1",5605
45588,"HZ","54","451a","CDI","O","C","ct_9",1820,"tr_6",28703
45593,"QA","54","526b","CDI","O","C","ct_6",1812,"tr_1",17536
45595,"JC","54","388c","CDI","O","P","ct_9",1274,"tr_5",31705
45596,"IZ","54","636d","CDI","O","C","ct_9",1892,"tr_2",17854
45598,"MA","54","543b","CDI","O","P","ct_9",1459,"tr_0",13021
45600,"PZ","54","421b","CDI","O","P","ct_8",910,"tr_3",10491
45601,"CB","54","627c","CDI","O","C","ct_9",1820,"tr_5",13725
45606,"CJ","54","461e","CDI","O","P","ct_9",1230,"tr_5",23361
45608,"QA","54","526a","CDI","O","P","ct_8",1328,"tr_3",15607
45618,"QB","54","431f","CDI","O","P","ct_8",1190,"tr_5",14957
45620,"QB","54","435b","CDI","O","C","ct_8",1820,"tr_1",20085
45621,"PZ","54","341a","CDI","O","P","ct_8",1219,"tr_4",17135
45623,"NZ","57","632f","TTP","O","C","ct_9",929,"tr_3",15551
45624,"QA","54","526b","CDI","O","C","ct_9",1820,"tr_1",16927
45628,"PZ","88","422c","CDI","O","C","ct_8",1838,"tr_5",24892
45630,"PZ","55","341a","CDI","O","C","ct_8",1519,"tr_2",16837
45635,"GZ","54","462b","CDI","O","C","ct_9",2002,"tr_4",18788
45636,"EZ","57","523c","AUT","O","C","ct_2",2028,"tr_3",28953
45637,"CH","54","374c","CDI","O","C","ct_9",1820,"tr_5",34486
45641,"IZ","54","561d","CDI","O","C","ct_9",2019,"tr_1",15463
45642,"PZ","54","341a","CDI","O","C","ct_8",1485,"tr_5",20455
45643,"CJ","54","622c","CDI","O","C","ct_9",1820,"tr_4",19313
45649,"RZ","95","637c","TOA","O","F","ct_9",854,"tr_4",19596
45650,"HZ","54","333c","CDI","O","C","ct_9",1868,"tr_3",27366
45652,"CA","54","684a","CDI","O","C","ct_6",2682,"tr_1",21155
45653,"JA","54","477b","CDI","O","C","ct_9",1810,"tr_3",16904
45654,"DZ","54","423b","CDI","O","P","ct_9",1485,"tr_6",32125
45656,"FZ","54","681b","CDI","O","C","ct_9",1549,"tr_3",17869
45659,"QB","54","435b","CDI","O","C","ct_8",1718,"tr_1",22208
45662,"GZ","54","372a","CDI","O","C","ct_9",1792,"tr_3",45765
45664,"HZ","54","451a","CDI","O","C","ct_9",1745,"tr_2",21146
45668,"KZ","54","461c","CDI","O","C","ct_9",1841,"tr_4",30110
45669,"CA","54","636c","CDI","O","C","ct_9",1838,"tr_2",20429
45670,"SZ","54","563c","CDI","O","P","ct_9",1080,"tr_3",8658
