UID,Sports
57648,FEDE|403
57660,FEDE|109
57662,FEDE|119
57670,FEDE|123
57672,FEDE|218
57690,FEDE|128
57695,FEDE|105
57703,FEDE|117
57707,FEDE|229
57710,FEDE|111
57718,FEDE|108
57719,FEDE|219
57729,FEDE|101
57732,FEDE|125
57735,FEDE|109
57742,FEDE|105
57743,FEDE|124
57747,FEDE|108
57755,FEDE|124
57760,FEDE|109
57787,FEDE|407
57797,FEDE|124
57798,FEDE|111
57799,FEDE|107
57803,FEDE|413
57805,FEDE|123
57817,FEDE|413
57829,FEDE|111
57830,FEDE|245
57839,FEDE|405
57842,FEDE|101
57845,FEDE|123
57856,FEDE|408
57858,FEDE|266
57863,FEDE|132
57874,FEDE|249
57880,FEDE|403
57881,FEDE|111
57885,FEDE|111
57890,FEDE|101
57893,FEDE|132
57901,FEDE|218
57906,FEDE|111
57914,FEDE|111
57918,FEDE|111
57922,FEDE|249
57927,FEDE|119
57935,FEDE|111
57948,FEDE|604
57956,FEDE|109
57966,FEDE|111
57978,FEDE|111
57979,FEDE|105
57987,FEDE|267
58005,FEDE|109
58022,FEDE|111
58028,FEDE|133
58042,FEDE|109
58047,FEDE|105
58052,FEDE|111
58053,FEDE|226
58066,FEDE|101
58068,FEDE|123
58073,FEDE|115
58078,FEDE|111
58079,FEDE|123
58105,FEDE|402
58108,FEDE|123
58109,FEDE|111
58112,FEDE|111
58134,FEDE|243
58136,FEDE|123
58154,FEDE|123
58156,FEDE|118
58164,FEDE|101
58171,FEDE|109
58178,FEDE|132
58200,FEDE|111
58204,FEDE|123
58207,FEDE|111
58220,FEDE|115
58230,FEDE|111
58238,FEDE|109
58241,FEDE|115
58247,FEDE|109
58248,FEDE|413
58267,FEDE|107
58275,FEDE|605
58285,FEDE|111
58291,FEDE|111
58298,FEDE|111
58302,FEDE|111
58304,FEDE|233
58311,FEDE|118
58313,FEDE|111
58317,FEDE|125
58324,FEDE|123
58330,FEDE|209
58340,FEDE|105
58350,FEDE|604
58358,FEDE|233
58369,FEDE|413
58382,FEDE|242
58383,FEDE|402
58391,FEDE|111
58410,FEDE|109
58426,FEDE|117
58439,FEDE|604
58489,FEDE|101
58498,FEDE|111
58501,FEDE|105
58512,FEDE|604
58517,FEDE|111
58524,FEDE|106
58534,FEDE|111
58542,FEDE|111
58551,FEDE|124
58562,FEDE|111
58568,FEDE|604
58569,FEDE|123
58581,FEDE|125
58585,FEDE|410
58591,FEDE|117
58605,FEDE|229
58617,FEDE|111
58619,FEDE|111
58625,FEDE|229
58631,FEDE|604
58633,FEDE|107
58641,FEDE|113
58644,FEDE|111
58658,FEDE|105
58682,FEDE|123
58684,FEDE|127
58686,FEDE|402
58691,FEDE|123
58698,FEDE|221
58702,FEDE|111
58705,FEDE|111
58706,FEDE|111
58726,FEDE|109
58731,FEDE|111
58742,FEDE|413
58743,FEDE|124
58744,FEDE|108
58759,FEDE|101
58760,FEDE|111
58761,FEDE|109
58773,FEDE|218
58774,FEDE|103
58801,FEDE|245
58802,FEDE|245
58808,FEDE|109
58812,FEDE|413
58826,FEDE|109
58828,FEDE|109
58831,FEDE|109
58839,FEDE|222
58840,FEDE|111
58842,FEDE|101
58863,FEDE|105
58872,FEDE|111
58899,FEDE|123
58907,FEDE|111
58911,FEDE|125
58912,FEDE|106
58917,FEDE|407
58924,FEDE|124
58927,FEDE|413
58941,FEDE|111
58942,FEDE|117
58951,FEDE|261
58975,FEDE|402
58976,FEDE|111
58981,FEDE|219
58991,FEDE|111
59000,FEDE|604
59003,FEDE|125
59006,FEDE|111
59025,FEDE|111
59034,FEDE|209
59051,FEDE|109
59055,FEDE|111
59060,FEDE|111
59066,FEDE|125
59074,FEDE|111
59079,FEDE|111
59114,FEDE|201
59153,FEDE|132
59163,FEDE|410
59165,FEDE|111
59170,FEDE|125
59172,FEDE|413
59191,FEDE|103
59206,FEDE|604
59207,FEDE|133
59229,FEDE|403
59230,FEDE|245
59240,FEDE|111
59257,FEDE|127
59263,FEDE|106
59264,FEDE|101
59271,FEDE|403
59287,FEDE|101
59293,FEDE|111
59300,FEDE|111
59311,FEDE|604
59317,FEDE|111
59323,FEDE|407
59339,FEDE|127
59356,FEDE|407
59371,FEDE|402
59384,FEDE|232
59386,FEDE|111
59390,FEDE|118
59392,FEDE|111
59402,FEDE|105
59410,FEDE|221
59420,FEDE|266
59421,FEDE|119
59428,FEDE|105
59434,FEDE|111
59441,FEDE|115
59447,FEDE|221
59449,FEDE|413
59458,FEDE|214
59465,FEDE|119
59469,FEDE|103
59477,FEDE|119
59478,FEDE|413
59482,FEDE|113
59489,FEDE|123
59491,FEDE|206
59499,FEDE|604
59512,FEDE|111
59522,FEDE|604
59525,FEDE|111
59530,FEDE|105
59550,FEDE|201
59554,FEDE|413
59557,FEDE|402
59567,FEDE|117
59569,FEDE|133
59570,FEDE|111
59577,FEDE|413
59579,FEDE|232
59582,FEDE|111
59603,FEDE|101
59610,FEDE|109
59614,FEDE|123
59622,FEDE|123
59623,FEDE|413
59629,FEDE|408
59634,FEDE|105
59635,FEDE|245
59639,FEDE|128
59640,FEDE|133
59659,FEDE|408
59662,FEDE|413
59666,FEDE|128
59672,FEDE|413
59688,FEDE|109
59692,FEDE|413
59696,FEDE|603
59702,FEDE|413
59707,FEDE|413
59728,FEDE|119
59729,FEDE|603
59750,FEDE|413
59751,FEDE|413
59754,FEDE|219
59755,FEDE|133
59756,FEDE|242
59757,FEDE|133
59758,FEDE|229
59762,FEDE|123
59763,FEDE|131
59768,FEDE|119
59774,FEDE|111
59790,FEDE|242
59794,FEDE|123
59800,FEDE|123
59802,FEDE|111
59806,FEDE|249
59807,FEDE|257
59820,FEDE|105
59825,FEDE|124
59828,FEDE|109
59832,FEDE|413
59842,FEDE|242
59843,FEDE|402
59844,FEDE|406
59845,FEDE|102
59846,FEDE|132
59855,FEDE|131
59858,FEDE|111
59859,FEDE|103
59860,FEDE|132
59865,FEDE|124
59869,FEDE|404
59872,FEDE|246
59881,FEDE|406
59883,FEDE|109
59885,FEDE|219
59886,FEDE|413
59889,FEDE|232
59894,FEDE|115
59902,FEDE|111
59903,FEDE|413
59907,FEDE|111
59924,FEDE|103
59930,FEDE|232
59931,FEDE|604
59936,FEDE|206
59940,FEDE|124
59943,FEDE|113
59960,FEDE|132
59962,FEDE|402
59966,FEDE|132
59967,FEDE|406
59972,FEDE|132
59979,FEDE|404
59985,FEDE|133
59992,FEDE|132
59994,FEDE|123
59998,FEDE|101
59999,FEDE|406
60000,FEDE|123
60008,FEDE|111
60013,FEDE|132
60019,FEDE|241
60023,FEDE|604
60027,FEDE|111
60039,FEDE|109
60043,FEDE|123
60044,FEDE|123
60046,FEDE|133
60050,FEDE|111
60054,FEDE|245
60056,FEDE|101
60057,FEDE|132
60083,FEDE|119
60088,FEDE|406
60092,FEDE|241
60093,FEDE|121
60095,FEDE|406
60097,FEDE|218
60099,FEDE|249
60118,FEDE|133
60127,FEDE|103
60130,FEDE|401
60136,FEDE|101
60137,FEDE|604
60147,FEDE|133
60178,FEDE|105
60193,FEDE|213
60196,FEDE|117
60197,FEDE|133
60208,FEDE|245
60212,FEDE|133
60216,FEDE|603
60217,FEDE|133
60218,FEDE|408
60221,FEDE|413
60223,FEDE|241
60231,FEDE|402
60237,FEDE|111
60242,FEDE|111
60244,FEDE|105
60256,FEDE|232
60263,FEDE|133
60264,FEDE|121
60267,FEDE|232
60281,FEDE|402
60282,FEDE|229
60284,FEDE|245
60285,FEDE|232
60300,FEDE|242
60301,FEDE|413
60303,FEDE|105
60304,FEDE|105
60311,FEDE|127
60312,FEDE|125
60313,FEDE|242
60315,FEDE|221
60316,FEDE|604
60320,FEDE|601
60322,FEDE|245
60332,FEDE|128
60339,FEDE|237
60342,FEDE|111
60352,FEDE|241
60363,FEDE|111
60366,FEDE|133
60370,FEDE|133
60383,FEDE|119
60390,FEDE|242
60396,FEDE|123
60402,FEDE|127
60403,FEDE|133
60412,FEDE|218
60413,FEDE|111
60418,FEDE|123
60420,FEDE|241
60427,FEDE|401
60430,FEDE|245
60437,FEDE|413
60442,FEDE|115
60444,FEDE|413
60448,FEDE|123
60452,FEDE|241
60453,FEDE|604
60457,FEDE|242
60464,FEDE|413
60471,FEDE|108
60473,FEDE|109
60476,FEDE|133
60483,FEDE|604
60488,FEDE|604
60489,FEDE|111
60493,FEDE|241
60498,FEDE|218
60508,FEDE|103
60509,FEDE|101
60510,FEDE|115
60519,FEDE|111
60529,FEDE|410
60532,FEDE|410
60534,FEDE|221
60557,FEDE|111
60561,FEDE|202
60564,FEDE|420
60574,FEDE|121
60586,FEDE|604
60587,FEDE|601
60593,FEDE|605
60597,FEDE|128
60605,FEDE|401
60608,FEDE|111
60609,FEDE|111
60613,FEDE|221
60623,FEDE|105
60633,FEDE|604
60665,FEDE|218
60667,FEDE|258
60670,FEDE|604
60671,FEDE|111
60682,FEDE|229
60692,FEDE|237
60693,FEDE|406
60701,FEDE|105
60705,FEDE|111
60706,FEDE|108
60707,FEDE|401
60713,FEDE|123
60720,FEDE|109
60721,FEDE|115
60722,FEDE|105
60724,FEDE|109
60733,FEDE|408
60742,FEDE|133
60743,FEDE|101
60752,FEDE|241
60759,FEDE|118
60760,FEDE|604
60762,FEDE|246
60764,FEDE|604
60765,FEDE|604
60767,FEDE|402
60771,FEDE|402
60772,FEDE|133
60775,FEDE|111
60778,FEDE|124
60782,FEDE|105
60783,FEDE|111
60788,FEDE|246
60792,FEDE|133
60795,FEDE|111
60809,FEDE|258
60811,FEDE|129
60814,FEDE|111
60829,FEDE|111
60831,FEDE|127
60841,FEDE|111
60843,FEDE|121
60844,FEDE|115
60859,FEDE|402
60865,FEDE|115
60867,FEDE|258
60881,FEDE|221
60900,FEDE|245
60921,FEDE|111
60923,FEDE|406
60930,FEDE|133
60932,FEDE|201
60941,FEDE|128
60950,FEDE|404
60953,FEDE|111
60956,FEDE|212
60981,FEDE|125
60985,FEDE|111
60986,FEDE|245
60989,FEDE|242
60990,FEDE|121
60995,FEDE|109
60999,FEDE|406
61002,FEDE|105
61007,FEDE|111
61009,FEDE|125
61010,FEDE|420
61012,FEDE|109
61026,FEDE|245
61031,FEDE|111
61032,FEDE|245
61037,FEDE|404
61039,FEDE|124
61041,FEDE|121
61043,FEDE|221
61045,FEDE|111
61047,FEDE|413
61055,FEDE|111
61058,FEDE|111
61059,FEDE|245
61089,FEDE|413
61090,FEDE|221
61096,FEDE|402
61101,FEDE|406
61103,FEDE|604
61121,FEDE|111
61134,FEDE|413
61135,FEDE|604
61139,FEDE|604
61142,FEDE|604
61144,FEDE|111
61145,FEDE|101
61147,FEDE|604
61149,FEDE|133
61155,FEDE|221
61166,FEDE|413
61175,FEDE|105
61176,FEDE|106
61179,FEDE|111
61183,FEDE|128
61186,FEDE|123
61188,FEDE|402
61190,FEDE|133
61191,FEDE|101
61197,FEDE|128
61202,FEDE|111
61213,FEDE|109
61216,FEDE|218
61217,FEDE|218
61223,FEDE|501
61225,FEDE|111
61234,FEDE|221
61236,FEDE|111
61238,FEDE|101
61240,FEDE|111
61248,FEDE|105
61249,FEDE|119
61253,FEDE|401
61259,FEDE|133
61265,FEDE|242
61266,FEDE|245
61271,FEDE|242
61277,FEDE|133
61278,FEDE|132
61279,FEDE|111
61280,FEDE|402
61303,FEDE|111
61310,FEDE|111
61313,FEDE|109
61335,FEDE|111
61336,FEDE|123
61338,FEDE|111
61347,FEDE|103
61350,FEDE|219
61351,FEDE|408
61356,FEDE|110
61361,FEDE|111
61363,FEDE|125
61366,FEDE|111
61370,FEDE|111
61373,FEDE|111
61389,FEDE|123
61393,FEDE|604
61403,FEDE|111
61405,FEDE|420
61406,FEDE|604
61417,FEDE|111
61438,FEDE|111
61440,FEDE|123
61460,FEDE|221
61473,FEDE|115
61478,FEDE|229
61501,FEDE|117
61504,FEDE|603
61506,FEDE|115
61514,FEDE|124
61518,FEDE|111
61519,FEDE|111
61522,FEDE|233
61527,FEDE|111
61531,FEDE|101
61532,FEDE|105
61533,FEDE|125
61536,FEDE|111
61541,FEDE|402
61548,FEDE|111
61560,FEDE|267
61562,FEDE|111
61567,FEDE|115
61568,FEDE|408
61573,FEDE|604
61582,FEDE|408
61583,FEDE|111
61585,FEDE|111
61586,FEDE|408
61589,FEDE|119
61596,FEDE|115
61605,FEDE|410
61608,FEDE|110
61610,FEDE|125
61612,FEDE|117
61625,FEDE|410
61642,FEDE|408
61645,FEDE|113
61648,FEDE|111
61657,FEDE|111
61660,FEDE|604
61662,FEDE|111
61663,FEDE|126
61664,FEDE|125
61668,FEDE|113
61673,FEDE|123
61674,FEDE|210
61678,FEDE|402
61680,FEDE|105
61681,FEDE|111
61685,FEDE|402
61703,FEDE|105
61705,FEDE|101
61713,FEDE|101
61715,FEDE|402
61717,FEDE|242
61729,FEDE|105
61739,FEDE|123
61741,FEDE|111
61743,FEDE|103
61752,FEDE|111
61759,FEDE|109
61761,FEDE|108
61766,FEDE|105
61774,FEDE|229
61777,FEDE|115
61778,FEDE|117
61780,FEDE|261
61781,FEDE|403
61791,FEDE|222
61792,FEDE|125
61797,FEDE|229
61803,FEDE|201
61811,FEDE|406
61813,FEDE|113
61829,FEDE|113
61830,FEDE|111
61839,FEDE|123
61852,FEDE|111
61861,FEDE|105
61875,FEDE|123
61876,FEDE|111
61878,FEDE|408
61879,FEDE|108
61880,FEDE|221
61884,FEDE|413
61888,FEDE|408
61891,FEDE|111
61896,FEDE|111
61897,FEDE|123
61898,FEDE|403
61900,FEDE|213
61902,FEDE|115
61905,FEDE|117
61913,FEDE|105
61917,FEDE|111
61929,FEDE|103
61945,FEDE|113
61948,FEDE|105
61966,FEDE|105
61968,FEDE|123
61979,FEDE|132
61988,FEDE|403
61998,FEDE|242
62000,FEDE|111
62016,FEDE|105
62017,FEDE|132
62030,FEDE|113
62054,FEDE|133
62055,FEDE|232
62058,FEDE|101
62060,FEDE|218
62061,FEDE|132
62077,FEDE|111
62080,FEDE|123
62083,FEDE|401
62084,FEDE|123
62088,FEDE|105
62097,FEDE|111
62115,FEDE|403
62117,FEDE|111
62118,FEDE|219
62122,FEDE|212
62128,FEDE|124
62143,FEDE|111
62154,FEDE|410
62157,FEDE|124
62166,FEDE|103
62170,FEDE|111
62177,FEDE|123
62178,FEDE|103
62179,FEDE|111
62184,FEDE|111
62189,FEDE|111
62191,FEDE|123
62195,FEDE|129
62197,FEDE|213
62198,FEDE|125
62200,FEDE|123
62204,FEDE|604
62209,FEDE|408
62216,FEDE|403
62221,FEDE|111
62229,FEDE|123
62230,FEDE|109
62236,FEDE|604
62240,FEDE|113
62248,FEDE|418
62254,FEDE|133
62256,FEDE|250
62264,FEDE|121
62272,FEDE|111
62284,FEDE|118
62289,FEDE|605
62291,FEDE|403
62292,FEDE|132
62311,FEDE|229
62324,FEDE|410
62328,FEDE|249
62330,FEDE|115
62332,FEDE|111
62337,FEDE|212
62340,FEDE|109
62342,FEDE|103
62355,FEDE|111
62368,FEDE|113
62370,FEDE|127
62375,FEDE|258
62376,FEDE|111
62380,FEDE|111
62382,FEDE|132
62391,FEDE|604
62411,FEDE|115
62415,FEDE|402
62416,FEDE|132
62417,FEDE|111
62421,FEDE|123
62424,FEDE|111
62433,FEDE|111
62434,FEDE|115
62460,FEDE|107
62470,FEDE|605
62473,FEDE|403
62483,FEDE|123
62502,FEDE|111
62503,FEDE|125
62508,FEDE|115
62510,FEDE|403
62517,FEDE|111
62530,FEDE|129
62531,FEDE|111
62540,FEDE|604
62548,FEDE|403
62559,FEDE|408
62579,FEDE|125
62583,FEDE|115
62588,FEDE|111
62589,FEDE|420
62594,FEDE|133
62595,FEDE|127
62607,FEDE|109
62617,FEDE|402
62618,FEDE|111
62619,FEDE|111
62622,FEDE|605
62626,FEDE|243
62633,FEDE|111
62635,FEDE|218
62655,FEDE|117
62659,FEDE|232
62660,FEDE|604
62661,FEDE|403
62662,FEDE|403
62663,FEDE|103
62669,FEDE|403
62670,FEDE|221
62676,FEDE|125
62677,FEDE|403
62680,FEDE|604
62681,FEDE|132
62682,FEDE|123
62684,FEDE|119
62685,FEDE|408
62699,FEDE|408
62706,FEDE|206
62720,FEDE|604
62722,FEDE|128
62725,FEDE|604
62728,FEDE|101
62730,FEDE|115
62774,FEDE|117
62786,FEDE|604
62795,FEDE|123
62809,FEDE|111
62811,FEDE|132
62829,FEDE|204
62847,FEDE|111
62853,FEDE|222
62854,FEDE|111
62855,FEDE|403
62863,FEDE|204
62866,FEDE|101
62879,FEDE|604
62881,FEDE|108
62892,FEDE|111
62898,FEDE|111
62904,FEDE|408
62905,FEDE|202
62919,FEDE|603
62928,FEDE|603
62932,FEDE|232
62937,FEDE|111
62941,FEDE|604
62946,FEDE|210
62949,FEDE|126
62958,FEDE|117
62961,FEDE|420
62962,FEDE|211
62966,FEDE|121
62968,FEDE|111
62971,FEDE|123
62978,FEDE|132
62979,FEDE|111
62985,FEDE|254
62989,FEDE|132
62994,FEDE|111
63002,FEDE|401
63005,FEDE|258
63007,FEDE|221
63010,FEDE|123
63023,FEDE|420
63046,FEDE|601
63053,FEDE|113
63057,FEDE|125
63060,FEDE|109
63065,FEDE|603
63071,FEDE|132
63077,FEDE|213
63079,FEDE|111
63080,FEDE|119
63083,FEDE|604
63086,FEDE|125
63094,FEDE|601
63102,FEDE|111
63103,FEDE|221
63108,FEDE|122
63117,FEDE|133
63120,FEDE|229
63121,FEDE|261
63141,FEDE|114
63144,FEDE|604
63166,FEDE|132
63168,FEDE|105
63174,FEDE|410
63177,FEDE|113
63181,FEDE|117
63183,FEDE|262
63184,FEDE|105
63187,FEDE|409
63191,FEDE|406
63196,FEDE|109
63201,FEDE|111
63203,FEDE|121
63220,FEDE|403
63221,FEDE|229
63225,FEDE|415
63228,FEDE|601
63229,FEDE|132
63236,FEDE|222
63240,FEDE|132
63242,FEDE|131
63247,FEDE|406
63260,FEDE|243
63267,FEDE|221
63268,FEDE|242
63269,FEDE|406
63279,FEDE|604
63292,FEDE|601
63294,FEDE|119
63295,FEDE|123
63297,FEDE|124
63313,FEDE|229
63319,FEDE|119
63322,FEDE|213
63335,FEDE|101
63347,FEDE|405
63362,FEDE|601
63363,FEDE|124
63371,FEDE|221
63381,FEDE|233
63384,FEDE|420
63390,FEDE|129
63393,FEDE|132
63396,FEDE|249
63402,FEDE|113
63410,FEDE|213
63421,FEDE|221
63422,FEDE|105
63424,FEDE|103
63435,FEDE|109
63444,FEDE|403
63445,FEDE|601
63455,FEDE|129
63473,FEDE|109
63475,FEDE|114
63476,FEDE|115
63479,FEDE|125
63482,FEDE|604
63484,FEDE|105
63485,FEDE|111
63487,FEDE|408
63489,FEDE|123
63496,FEDE|111
63500,FEDE|123
63504,FEDE|115
63511,FEDE|111
63513,FEDE|115
63517,FEDE|111
63535,FEDE|108
63537,FEDE|123
63550,FEDE|249
63554,FEDE|218
63571,FEDE|111
63576,FEDE|108
63578,FEDE|125
63619,FEDE|111
63621,FEDE|218
63622,FEDE|132
63631,FEDE|113
63632,FEDE|403
63633,FEDE|111
63635,FEDE|232
63644,FEDE|119
63650,FEDE|109
63653,FEDE|109
63662,FEDE|125
63664,FEDE|125
63665,FEDE|105
63667,FEDE|604
63674,FEDE|201
63684,FEDE|605
63685,FEDE|111
63689,FEDE|115
63697,FEDE|125
63700,FEDE|402
63708,FEDE|111
63711,FEDE|111
63713,FEDE|111
63726,FEDE|405
63728,FEDE|410
63731,FEDE|402
63737,FEDE|402
63745,FEDE|111
63756,FEDE|125
63760,FEDE|113
63776,FEDE|103
63778,FEDE|111
63779,FEDE|403
63808,FEDE|121
63820,FEDE|110
63821,FEDE|121
63829,FEDE|111
63837,FEDE|111
63839,FEDE|115
63843,FEDE|123
63844,FEDE|111
63845,FEDE|111
63847,FEDE|201
63849,FEDE|403
63853,FEDE|132
63858,FEDE|402
63874,FEDE|604
63875,FEDE|232
63888,FEDE|125
63889,FEDE|206
63899,FEDE|132
63900,FEDE|109
63903,FEDE|128
63912,FEDE|133
63917,FEDE|132
63923,FEDE|111
63925,FEDE|402
63936,FEDE|221
63947,FEDE|202
63948,FEDE|408
63949,FEDE|125
63983,FEDE|115
63999,FEDE|103
64000,FEDE|246
64001,FEDE|132
64002,FEDE|111
64006,FEDE|108
64010,FEDE|213
64025,FEDE|605
64032,FEDE|103
64040,FEDE|233
64044,FEDE|111
64045,FEDE|402
64055,FEDE|101
64056,FEDE|101
64060,FEDE|111
64066,FEDE|242
64067,FEDE|111
64071,FEDE|221
64072,FEDE|204
64074,FEDE|109
64086,FEDE|109
64091,FEDE|133
64093,FEDE|108
64110,FEDE|105
64111,FEDE|209
64114,FEDE|113
64127,FEDE|408
64134,FEDE|402
64142,FEDE|111
64148,FEDE|119
64151,FEDE|403
64159,FEDE|105
64160,FEDE|111
64168,FEDE|109
64169,FEDE|111
64170,FEDE|123
64171,FEDE|115
64174,FEDE|123
64180,FEDE|108
64183,FEDE|122
64195,FEDE|222
64210,FEDE|111
64212,FEDE|105
64218,FEDE|107
64225,FEDE|121
64230,FEDE|121
64235,FEDE|133
64248,FEDE|105
64260,FEDE|246
64262,FEDE|402
64270,FEDE|125
64277,FEDE|402
64282,FEDE|111
64289,FEDE|402
64290,FEDE|111
64308,FEDE|117
64310,FEDE|109
64311,FEDE|229
64313,FEDE|132
64321,FEDE|117
64348,FEDE|229
64350,FEDE|418
64353,FEDE|403
64375,FEDE|232
64376,FEDE|108
64388,FEDE|103
64391,FEDE|111
64410,FEDE|121
64413,FEDE|109
64418,FEDE|113
64419,FEDE|605
64425,FEDE|125
64431,FEDE|115
64454,FEDE|111
64468,FEDE|403
64472,FEDE|262
64477,FEDE|121
64480,FEDE|115
64484,FEDE|410
64489,FEDE|604
64504,FEDE|605
64511,FEDE|132
64517,FEDE|403
64520,FEDE|604
64526,FEDE|403
64532,FEDE|219
64537,FEDE|242
64546,FEDE|111
64574,FEDE|242
64588,FEDE|117
64595,FEDE|132
64602,FEDE|103
64611,FEDE|111
64649,FEDE|121
64650,FEDE|115
64662,FEDE|501
64676,FEDE|213
64694,FEDE|101
64696,FEDE|125
64707,FEDE|111
64714,FEDE|401
64716,FEDE|252
64742,FEDE|111
64749,FEDE|213
64753,FEDE|604
64755,FEDE|128
64759,FEDE|402
64780,FEDE|229
64781,FEDE|110
64793,FEDE|604
64794,FEDE|111
64795,FEDE|222
64801,FEDE|261
64802,FEDE|119
64803,FEDE|121
64804,FEDE|132
64805,FEDE|129
64814,FEDE|262
64815,FEDE|420
64827,FEDE|408
64834,FEDE|102
64836,FEDE|132
64838,FEDE|123
64844,FEDE|410
64846,FEDE|132
64860,FEDE|229
64862,FEDE|403
64880,FEDE|111
64883,FEDE|123
64887,FEDE|123
64890,FEDE|111
64892,FEDE|402
64896,FEDE|124
64903,FEDE|126
64904,FEDE|111
64905,FEDE|111
64907,FEDE|109
64912,FEDE|123
64919,FEDE|261
64926,FEDE|103
64929,FEDE|604
64934,FEDE|111
64935,FEDE|604
64942,FEDE|406
64947,FEDE|403
64955,FEDE|109
64963,FEDE|121
64972,FEDE|121
64973,FEDE|410
64984,FEDE|125
64987,FEDE|403
64988,FEDE|111
64989,FEDE|111
65005,FEDE|111
65015,FEDE|103
65021,FEDE|206
65022,FEDE|111
65024,FEDE|127
65029,FEDE|403
65034,FEDE|501
65035,FEDE|111
65049,FEDE|109
65051,FEDE|125
65052,FEDE|410
65058,FEDE|111
65068,FEDE|101
65069,FEDE|101
65081,FEDE|604
65082,FEDE|113
65083,FEDE|410
65099,FEDE|123
65104,FEDE|110
65106,FEDE|111
65112,FEDE|114
65138,FEDE|115
65140,FEDE|202
65146,FEDE|111
65150,FEDE|125
65164,FEDE|105
65170,FEDE|105
65187,FEDE|124
65200,FEDE|232
65202,FEDE|402
65203,FEDE|232
65205,FEDE|123
65206,FEDE|115
65212,FEDE|213
65214,FEDE|402
65227,FEDE|129
65231,FEDE|211
65253,FEDE|204
65255,FEDE|222
65257,FEDE|115
65267,FEDE|604
65269,FEDE|123
65271,FEDE|111
65281,FEDE|218
65283,FEDE|402
65290,FEDE|102
65305,FEDE|603
65306,FEDE|604
65315,FEDE|123
65318,FEDE|402
65327,FEDE|211
65331,FEDE|604
65342,FEDE|413
65346,FEDE|114
65348,FEDE|111
65358,FEDE|408
65382,FEDE|111
65398,FEDE|119
65400,FEDE|408
65402,FEDE|108
65426,FEDE|123
65428,FEDE|413
65437,FEDE|111
65438,FEDE|501
65447,FEDE|221
65452,FEDE|123
65457,FEDE|111
65462,FEDE|124
65469,FEDE|115
65477,FEDE|404
65484,FEDE|101
65486,FEDE|402
65489,FEDE|202
65503,FEDE|406
65518,FEDE|413
65521,FEDE|119
65538,FEDE|413
65544,FEDE|408
65545,FEDE|211
65548,FEDE|123
65560,FEDE|105
65565,FEDE|213
65566,FEDE|128
65574,FEDE|402
65575,FEDE|111
65576,FEDE|401
65579,FEDE|402
65581,FEDE|119
65584,FEDE|111
65587,FEDE|245
65589,FEDE|128
65597,FEDE|125
65598,FEDE|119
65610,FEDE|211
65612,FEDE|133
65616,FEDE|233
65623,FEDE|123
65627,FEDE|132
65629,FEDE|221
65650,FEDE|408
65654,FEDE|124
65657,FEDE|123
65659,FEDE|103
65660,FEDE|132
65665,FEDE|408
65667,FEDE|402
65681,FEDE|123
65685,FEDE|111
65686,FEDE|111
65687,FEDE|229
65688,FEDE|108
65689,FEDE|401
65692,FEDE|105
65694,FEDE|123
65698,FEDE|103
65704,FEDE|132
65710,FEDE|123
65715,FEDE|109
65718,FEDE|111
65721,FEDE|413
65724,FEDE|402
65735,FEDE|232
65739,FEDE|111
65743,FEDE|111
65747,FEDE|103
65759,FEDE|402
65776,FEDE|401
65777,FEDE|132
65784,FEDE|105
65794,FEDE|123
65795,FEDE|132
65798,FEDE|132
65801,FEDE|212
65807,FEDE|132
65838,FEDE|132
65839,FEDE|121
65849,FEDE|222
65851,FEDE|604
65854,FEDE|211
65855,FEDE|211
65858,FEDE|111
65861,FEDE|406
65873,FEDE|111
65886,FEDE|110
65888,FEDE|124
65889,FEDE|413
65897,FEDE|601
65898,FEDE|242
65902,FEDE|401
65907,FEDE|101
65913,FEDE|501
65914,FEDE|501
65915,FEDE|218
65918,FEDE|123
65919,FEDE|109
65923,FEDE|237
65924,FEDE|242
65937,FEDE|125
65938,FEDE|123
65940,FEDE|132
65941,FEDE|105
65944,FEDE|128
65945,FEDE|123
65946,FEDE|122
65955,FEDE|111
65964,FEDE|109
65969,FEDE|109
65971,FEDE|111
65981,FEDE|111
65984,FEDE|121
65988,FEDE|109
65998,FEDE|211
66008,FEDE|123
66017,FEDE|111
66020,FEDE|258
66039,FEDE|132
66055,FEDE|102
66062,FEDE|258
66067,FEDE|111
66083,FEDE|605
66089,FEDE|211
66094,FEDE|111
66101,FEDE|206
66103,FEDE|123
66105,FEDE|123
66110,FEDE|410
66111,FEDE|402
66129,FEDE|111
66134,FEDE|232
66136,FEDE|123
66146,FEDE|242
66147,FEDE|242
66154,FEDE|102
66157,FEDE|119
66159,FEDE|406
66165,FEDE|105
66168,FEDE|605
66171,FEDE|242
66172,FEDE|211
66173,FEDE|111
66179,FEDE|109
66182,FEDE|109
66194,FEDE|132
66198,FEDE|109
66202,FEDE|110
66203,FEDE|108
66204,FEDE|601
66209,FEDE|110
66211,FEDE|123
66214,FEDE|413
66215,FEDE|123
66219,FEDE|123
66220,FEDE|105
66226,FEDE|211
66227,FEDE|245
66231,FEDE|402
66238,FEDE|111
66243,FEDE|123
66251,FEDE|111
66256,FEDE|408
66257,FEDE|242
66264,FEDE|111
66271,FEDE|402
66272,FEDE|233
66279,FEDE|105
66281,FEDE|111
66283,FEDE|413
66292,FEDE|402
66296,FEDE|242
66299,FEDE|126
66324,FEDE|110
